DateKey,ProductKey,StoreKey,Quantity,Revenue,Cost,Profit
26032023,16,11,5,75.2,38.1,37.1
26032023,35,2,3,226.65,128.52,98.13
03052024,1,9,2,183.14,93.62,89.52
06032023,25,6,1,54.13,25.25,28.88
07102024,27,7,3,246.3,135.21,111.09
24102024,32,13,2,50.44,28.92,21.52
18092024,6,5,2,174.3,96.72,77.58
05032023,41,9,2,131.68,62.76,68.92
09122023,36,14,2,75.32,44.32,31.0
18122023,39,10,2,115.64,65.16,50.48
07062023,23,5,1,85.31,56.37,28.94
11082024,29,6,4,148.52,87.68,60.84
05052024,30,10,1,38.9,23.19,15.71
19102024,22,9,3,182.55,94.47,88.08
07042024,11,5,4,412.88,248.12,164.76
13082023,26,4,1,110.44,65.36,45.08
09112023,23,12,3,255.93,169.11,86.82
06092024,3,5,1,74.95,34.32,40.63
10042024,6,11,2,174.3,96.72,77.58
29032023,7,13,1,99.04,44.73,54.31
30102023,39,5,2,115.64,65.16,50.48
10112024,22,5,4,243.4,125.96,117.44
10032024,42,1,1,78.78,52.03,26.75
12112024,33,5,1,26.81,13.14,13.67
15052023,40,5,1,114.92,76.88,38.04
19022023,3,1,3,224.85,102.96,121.89
07032024,30,13,2,77.8,46.38,31.42
06122023,24,4,2,190.72,96.74,93.98
13122023,3,8,3,224.85,102.96,121.89
07102024,2,4,1,25.35,12.06,13.29
13122023,40,7,3,344.76,230.64,114.12
10102024,19,6,5,253.6,127.4,126.2
02092023,24,15,5,476.8,241.85,234.95
19042023,20,15,2,78.74,53.88,24.86
16062024,31,5,2,99.64,69.68,29.96
31032023,41,16,2,131.68,62.76,68.92
23102023,31,9,2,99.64,69.68,29.96
22042023,37,13,1,84.99,49.65,35.34
11082024,29,8,2,74.26,43.84,30.42
26062023,4,5,2,40.62,20.64,19.98
09122023,10,14,3,141.09,66.75,74.34
21102024,36,10,4,150.64,88.64,62.0
11042023,35,7,4,302.2,171.36,130.84
20092024,21,16,2,137.52,70.3,67.22
26082024,41,14,1,65.84,31.38,34.46
05022024,1,11,1,91.57,46.81,44.76
28012023,42,9,1,78.78,52.03,26.75
20062024,12,7,3,296.34,187.41,108.93
27022023,24,3,1,95.36,48.37,46.99
12052024,2,10,1,25.35,12.06,13.29
24102023,20,11,2,78.74,53.88,24.86
14052023,16,16,3,45.12,22.86,22.26
27112023,34,5,4,339.4,203.32,136.08
06092023,13,12,3,351.12,191.22,159.9
03072024,18,9,1,51.81,29.19,22.62
16032023,29,16,2,74.26,43.84,30.42
15102024,14,9,1,70.72,46.49,24.23
17062023,30,8,2,77.8,46.38,31.42
17052024,35,13,2,151.1,85.68,65.42
21122023,9,6,2,54.2,37.36,16.84
13082023,37,15,4,339.96,198.6,141.36
25102024,39,7,1,57.82,32.58,25.24
14062024,12,7,2,197.56,124.94,72.62
26052023,21,11,1,68.76,35.15,33.61
29082023,18,1,1,51.81,29.19,22.62
10122023,11,16,3,309.66,186.09,123.57
04022023,27,8,1,82.1,45.07,37.03
02122024,24,6,5,476.8,241.85,234.95
01012023,41,7,1,65.84,31.38,34.46
02062023,34,15,1,84.85,50.83,34.02
04032024,20,10,1,39.37,26.94,12.43
22052024,13,15,5,585.2,318.7,266.5
06052023,8,10,2,197.28,123.2,74.08
05052024,37,11,1,84.99,49.65,35.34
26042024,5,16,2,143.48,90.24,53.24
11122023,7,2,2,198.08,89.46,108.62
09082023,12,16,2,197.56,124.94,72.62
23122024,41,7,2,131.68,62.76,68.92
25012023,4,8,2,40.62,20.64,19.98
11062024,40,12,1,114.92,76.88,38.04
01072023,19,5,1,50.72,25.48,25.24
13052024,1,15,1,91.57,46.81,44.76
02102024,13,1,3,351.12,191.22,159.9
11022023,42,6,2,157.56,104.06,53.5
25042024,25,13,2,108.26,50.5,57.76
14032024,34,3,2,169.7,101.66,68.04
06022024,35,5,2,151.1,85.68,65.42
29062024,17,9,3,312.24,208.14,104.1
11122023,26,7,3,331.32,196.08,135.24
14022023,21,8,1,68.76,35.15,33.61
07102024,12,6,1,98.78,62.47,36.31
21012023,16,9,1,15.04,7.62,7.42
25092024,20,3,1,39.37,26.94,12.43
11032023,10,1,1,47.03,22.25,24.78
17022023,23,10,2,170.62,112.74,57.88
05052024,30,14,2,77.8,46.38,31.42
04072024,8,14,3,295.92,184.8,111.12
14102023,5,13,3,215.22,135.36,79.86
10012023,12,12,1,98.78,62.47,36.31
25062024,42,12,4,315.12,208.12,107.0
01102023,14,12,1,70.72,46.49,24.23
22082024,12,11,1,98.78,62.47,36.31
16012024,24,4,2,190.72,96.74,93.98
25112023,17,8,1,104.08,69.38,34.7
23042024,1,6,1,91.57,46.81,44.76
15012023,42,7,2,157.56,104.06,53.5
30052024,37,14,1,84.99,49.65,35.34
10072023,11,13,5,516.1,310.15,205.95
17062023,42,9,1,78.78,52.03,26.75
04062024,6,2,1,87.15,48.36,38.79
12092024,15,7,3,220.53,138.09,82.44
17052023,41,12,2,131.68,62.76,68.92
03062023,40,4,4,459.68,307.52,152.16
23012024,23,7,3,255.93,169.11,86.82
28072023,23,8,1,85.31,56.37,28.94
29092023,38,12,1,39.35,24.01,15.34
23052023,38,2,1,39.35,24.01,15.34
02092024,12,13,1,98.78,62.47,36.31
10032023,7,15,2,198.08,89.46,108.62
04092023,37,7,2,169.98,99.3,70.68
18092023,16,8,3,45.12,22.86,22.26
20032023,38,12,1,39.35,24.01,15.34
19102024,40,1,2,229.84,153.76,76.08
14092024,35,11,2,151.1,85.68,65.42
27082024,40,10,3,344.76,230.64,114.12
08062024,29,5,2,74.26,43.84,30.42
12092024,39,14,3,173.46,97.74,75.72
26112023,17,9,5,520.4,346.9,173.5
08072023,26,2,4,441.76,261.44,180.32
05042023,20,6,3,118.11,80.82,37.29
08092024,25,2,1,54.13,25.25,28.88
08012023,38,3,1,39.35,24.01,15.34
08032023,39,16,2,115.64,65.16,50.48
10052024,37,11,2,169.98,99.3,70.68
10072023,19,14,2,101.44,50.96,50.48
01012024,21,16,1,68.76,35.15,33.61
04062024,32,6,2,50.44,28.92,21.52
27042023,28,5,1,110.6,62.46,48.14
24092023,39,4,1,57.82,32.58,25.24
02092024,41,7,2,131.68,62.76,68.92
29042024,12,14,4,395.12,249.88,145.24
23052024,15,16,3,220.53,138.09,82.44
25102023,28,3,1,110.6,62.46,48.14
13062023,21,13,4,275.04,140.6,134.44
11012024,16,10,1,15.04,7.62,7.42
14102024,23,7,3,255.93,169.11,86.82
25092023,26,12,3,331.32,196.08,135.24
02072024,15,9,1,73.51,46.03,27.48
15032023,37,2,2,169.98,99.3,70.68
22052024,12,15,4,395.12,249.88,145.24
14032023,4,5,3,60.93,30.96,29.97
04112023,35,1,3,226.65,128.52,98.13
18072023,31,7,1,49.82,34.84,14.98
10052023,27,2,3,246.3,135.21,111.09
25072024,32,11,1,25.22,14.46,10.76
06092024,33,5,1,26.81,13.14,13.67
01052024,13,1,1,117.04,63.74,53.3
31052023,37,16,5,424.95,248.25,176.7
30102024,2,14,4,101.4,48.24,53.16
25072023,38,11,3,118.05,72.03,46.02
28062023,37,14,4,339.96,198.6,141.36
16072023,5,14,1,71.74,45.12,26.62
30032023,18,1,1,51.81,29.19,22.62
09032024,17,4,2,208.16,138.76,69.4
02072023,2,7,2,50.7,24.12,26.58
28072023,42,7,1,78.78,52.03,26.75
07052024,35,8,2,151.1,85.68,65.42
10052023,14,12,2,141.44,92.98,48.46
26102024,12,13,2,197.56,124.94,72.62
13012023,33,9,1,26.81,13.14,13.67
25092024,7,15,3,297.12,134.19,162.93
16042023,39,4,4,231.28,130.32,100.96
10012024,9,2,3,81.3,56.04,25.26
04082024,5,10,1,71.74,45.12,26.62
07122024,4,12,5,101.55,51.6,49.95
28112024,32,15,1,25.22,14.46,10.76
09042023,5,14,3,215.22,135.36,79.86
16082024,8,14,1,98.64,61.6,37.04
09082024,13,12,1,117.04,63.74,53.3
11072023,4,13,1,20.31,10.32,9.99
21112023,11,14,4,412.88,248.12,164.76
26122024,15,13,5,367.55,230.15,137.4
11042024,18,10,1,51.81,29.19,22.62
02012024,20,3,1,39.37,26.94,12.43
14112023,1,9,3,274.71,140.43,134.28
24052023,1,11,1,91.57,46.81,44.76
19012024,11,13,1,103.22,62.03,41.19
04082023,29,8,1,37.13,21.92,15.21
27122023,29,16,3,111.39,65.76,45.63
20112023,24,6,4,381.44,193.48,187.96
15012023,20,11,1,39.37,26.94,12.43
05082023,30,13,2,77.8,46.38,31.42
06052024,38,15,1,39.35,24.01,15.34
30062024,5,3,2,143.48,90.24,53.24
02072023,10,10,1,47.03,22.25,24.78
27092023,6,8,1,87.15,48.36,38.79
11042024,4,13,2,40.62,20.64,19.98
03092024,4,2,1,20.31,10.32,9.99
02062024,7,11,2,198.08,89.46,108.62
25062024,33,4,4,107.24,52.56,54.68
11042024,9,4,1,27.1,18.68,8.42
01112023,26,9,5,552.2,326.8,225.4
24052023,41,8,3,197.52,94.14,103.38
21042023,21,7,1,68.76,35.15,33.61
20082023,22,4,1,60.85,31.49,29.36
21112024,33,7,1,26.81,13.14,13.67
06082024,33,1,1,26.81,13.14,13.67
22122024,5,11,5,358.7,225.6,133.1
14082024,21,8,1,68.76,35.15,33.61
14052024,27,8,1,82.1,45.07,37.03
17082024,41,9,1,65.84,31.38,34.46
07072024,1,9,3,274.71,140.43,134.28
30092023,16,16,5,75.2,38.1,37.1
03122024,35,1,5,377.75,214.2,163.55
22062023,36,15,2,75.32,44.32,31.0
07012023,32,10,1,25.22,14.46,10.76
04062023,29,7,5,185.65,109.6,76.05
05062024,39,15,1,57.82,32.58,25.24
29062024,23,1,2,170.62,112.74,57.88
01072024,15,6,2,147.02,92.06,54.96
01062024,26,16,4,441.76,261.44,180.32
03082023,37,5,4,339.96,198.6,141.36
14052023,25,11,1,54.13,25.25,28.88
12102023,2,2,4,101.4,48.24,53.16
06052023,12,13,1,98.78,62.47,36.31
14032024,19,3,2,101.44,50.96,50.48
16112024,32,15,4,100.88,57.84,43.04
01062023,23,16,2,170.62,112.74,57.88
27112023,5,8,4,286.96,180.48,106.48
21062024,25,2,2,108.26,50.5,57.76
18012024,35,15,3,226.65,128.52,98.13
25042023,29,11,3,111.39,65.76,45.63
26042024,38,4,3,118.05,72.03,46.02
11102023,20,3,2,78.74,53.88,24.86
16032023,36,12,1,37.66,22.16,15.5
15062023,7,7,5,495.2,223.65,271.55
08072023,22,8,1,60.85,31.49,29.36
19032023,18,4,1,51.81,29.19,22.62
24082024,21,6,1,68.76,35.15,33.61
18112024,22,3,3,182.55,94.47,88.08
21012023,39,7,1,57.82,32.58,25.24
19072024,12,8,3,296.34,187.41,108.93
03072023,11,7,1,103.22,62.03,41.19
10082023,12,4,2,197.56,124.94,72.62
24112023,26,14,1,110.44,65.36,45.08
28062023,30,10,2,77.8,46.38,31.42
22042023,15,12,2,147.02,92.06,54.96
26122024,8,9,5,493.2,308.0,185.2
28022023,18,10,1,51.81,29.19,22.62
23112023,10,15,3,141.09,66.75,74.34
12092024,8,16,2,197.28,123.2,74.08
30102024,38,8,3,118.05,72.03,46.02
10072023,35,6,1,75.55,42.84,32.71
19072023,20,16,3,118.11,80.82,37.29
08112023,12,2,4,395.12,249.88,145.24
08122024,3,16,2,149.9,68.64,81.26
04022023,20,10,1,39.37,26.94,12.43
14012024,12,7,1,98.78,62.47,36.31
22012024,24,9,1,95.36,48.37,46.99
25082023,16,9,3,45.12,22.86,22.26
07092024,10,9,3,141.09,66.75,74.34
02062024,19,9,1,50.72,25.48,25.24
10102023,41,6,2,131.68,62.76,68.92
01012023,14,16,1,70.72,46.49,24.23
31122024,14,1,5,353.6,232.45,121.15
08042024,22,16,2,121.7,62.98,58.72
18082023,4,14,1,20.31,10.32,9.99
21062023,34,6,1,84.85,50.83,34.02
28032023,18,5,2,103.62,58.38,45.24
06072024,34,7,2,169.7,101.66,68.04
03052023,18,13,2,103.62,58.38,45.24
25102023,40,8,3,344.76,230.64,114.12
20112024,31,1,1,49.82,34.84,14.98
28072024,42,14,1,78.78,52.03,26.75
28042024,20,10,2,78.74,53.88,24.86
14062023,36,4,1,37.66,22.16,15.5
29112024,42,4,3,236.34,156.09,80.25
18012024,10,16,3,141.09,66.75,74.34
28072023,3,13,4,299.8,137.28,162.52
07032024,21,1,1,68.76,35.15,33.61
24012024,36,11,2,75.32,44.32,31.0
13072024,10,4,1,47.03,22.25,24.78
12082023,7,7,2,198.08,89.46,108.62
03012023,22,15,1,60.85,31.49,29.36
07012024,23,14,2,170.62,112.74,57.88
17112024,12,15,1,98.78,62.47,36.31
21032024,39,6,2,115.64,65.16,50.48
02092024,13,4,2,234.08,127.48,106.6
26042023,40,2,2,229.84,153.76,76.08
27092023,13,12,1,117.04,63.74,53.3
22032024,33,13,1,26.81,13.14,13.67
03012024,31,7,1,49.82,34.84,14.98
10092023,28,8,2,221.2,124.92,96.28
13112023,19,9,1,50.72,25.48,25.24
19022024,21,9,2,137.52,70.3,67.22
05042023,32,16,1,25.22,14.46,10.76
24012023,26,14,3,331.32,196.08,135.24
19092024,13,4,2,234.08,127.48,106.6
24102024,29,3,2,74.26,43.84,30.42
19022023,7,5,1,99.04,44.73,54.31
16052024,26,6,2,220.88,130.72,90.16
18122024,6,12,5,435.75,241.8,193.95
12052024,32,16,2,50.44,28.92,21.52
01122023,36,13,3,112.98,66.48,46.5
20032023,23,8,1,85.31,56.37,28.94
04082024,11,3,4,412.88,248.12,164.76
27012023,21,14,1,68.76,35.15,33.61
28092023,19,15,1,50.72,25.48,25.24
15072024,34,13,3,254.55,152.49,102.06
04092023,35,6,2,151.1,85.68,65.42
13082024,31,5,4,199.28,139.36,59.92
22012024,29,13,1,37.13,21.92,15.21
02122024,6,7,2,174.3,96.72,77.58
12072024,36,14,4,150.64,88.64,62.0
27122023,31,9,5,249.1,174.2,74.9
02052024,32,7,5,126.1,72.3,53.8
18122023,40,11,2,229.84,153.76,76.08
01122024,20,6,1,39.37,26.94,12.43
13092023,22,16,4,243.4,125.96,117.44
10082023,3,16,2,149.9,68.64,81.26
01012023,8,9,1,98.64,61.6,37.04
29062024,19,16,4,202.88,101.92,100.96
21032024,31,10,1,49.82,34.84,14.98
20032023,32,4,2,50.44,28.92,21.52
24082023,15,14,1,73.51,46.03,27.48
30112023,39,1,3,173.46,97.74,75.72
15122023,31,8,2,99.64,69.68,29.96
08042023,3,6,4,299.8,137.28,162.52
23032023,32,6,1,25.22,14.46,10.76
16052024,10,14,4,188.12,89.0,99.12
21042024,28,15,1,110.6,62.46,48.14
04122024,27,5,5,410.5,225.35,185.15
03072024,40,10,1,114.92,76.88,38.04
14012023,31,11,1,49.82,34.84,14.98
27012024,34,3,1,84.85,50.83,34.02
13122023,5,6,2,143.48,90.24,53.24
06112023,11,1,3,309.66,186.09,123.57
21012024,7,16,1,99.04,44.73,54.31
28072023,8,7,1,98.64,61.6,37.04
23122023,17,6,2,208.16,138.76,69.4
23082024,39,5,2,115.64,65.16,50.48
21072024,41,13,1,65.84,31.38,34.46
04042023,14,14,1,70.72,46.49,24.23
03042023,24,3,3,286.08,145.11,140.97
06122023,30,8,3,116.7,69.57,47.13
19082024,15,13,1,73.51,46.03,27.48
20032024,4,4,2,40.62,20.64,19.98
22012023,13,9,1,117.04,63.74,53.3
18102023,5,9,2,143.48,90.24,53.24
29042024,31,5,1,49.82,34.84,14.98
02112023,12,11,4,395.12,249.88,145.24
25092024,30,7,2,77.8,46.38,31.42
08052023,10,6,1,47.03,22.25,24.78
16092024,30,12,3,116.7,69.57,47.13
30092023,26,12,3,331.32,196.08,135.24
17032024,6,6,2,174.3,96.72,77.58
17052024,27,15,2,164.2,90.14,74.06
10052023,20,4,2,78.74,53.88,24.86
12052023,28,10,2,221.2,124.92,96.28
19082024,20,13,3,118.11,80.82,37.29
26042024,12,12,2,197.56,124.94,72.62
25012024,21,15,1,68.76,35.15,33.61
15082024,30,8,2,77.8,46.38,31.42
21112023,10,13,4,188.12,89.0,99.12
10032023,5,11,2,143.48,90.24,53.24
21102024,37,11,2,169.98,99.3,70.68
23032024,8,14,2,197.28,123.2,74.08
11062024,30,11,3,116.7,69.57,47.13
08092024,17,10,2,208.16,138.76,69.4
14062023,3,3,4,299.8,137.28,162.52
02052024,21,5,2,137.52,70.3,67.22
13122024,16,1,2,30.08,15.24,14.84
09122024,32,1,3,75.66,43.38,32.28
01032024,27,13,2,164.2,90.14,74.06
27112024,6,9,3,261.45,145.08,116.37
22092023,42,4,2,157.56,104.06,53.5
03092024,16,9,3,45.12,22.86,22.26
08122023,3,7,2,149.9,68.64,81.26
26122024,40,10,5,574.6,384.4,190.2
05102023,20,8,3,118.11,80.82,37.29
04112024,40,11,4,459.68,307.52,152.16
14032024,7,9,2,198.08,89.46,108.62
06062023,11,1,3,309.66,186.09,123.57
26022024,29,7,1,37.13,21.92,15.21
08092023,3,8,3,224.85,102.96,121.89
31082024,21,14,1,68.76,35.15,33.61
13062024,32,2,1,25.22,14.46,10.76
23112023,30,14,3,116.7,69.57,47.13
07042023,39,10,2,115.64,65.16,50.48
27052024,11,9,3,309.66,186.09,123.57
04082023,17,12,3,312.24,208.14,104.1
12052023,25,1,3,162.39,75.75,86.64
17092023,25,12,2,108.26,50.5,57.76
05052023,9,14,1,27.1,18.68,8.42
23032023,29,15,2,74.26,43.84,30.42
10102023,15,3,2,147.02,92.06,54.96
13112024,19,13,4,202.88,101.92,100.96
28022023,15,11,1,73.51,46.03,27.48
27062024,39,9,2,115.64,65.16,50.48
10062023,35,1,1,75.55,42.84,32.71
11102023,40,4,3,344.76,230.64,114.12
16042023,13,10,1,117.04,63.74,53.3
15042023,16,6,1,15.04,7.62,7.42
14032024,3,6,5,374.75,171.6,203.15
16082023,31,14,2,99.64,69.68,29.96
30112024,1,4,1,91.57,46.81,44.76
04082024,35,10,2,151.1,85.68,65.42
14112023,16,10,3,45.12,22.86,22.26
08042024,1,15,1,91.57,46.81,44.76
21082024,14,10,3,212.16,139.47,72.69
16042024,7,10,2,198.08,89.46,108.62
25022023,23,1,3,255.93,169.11,86.82
16092024,35,5,3,226.65,128.52,98.13
13012023,29,14,2,74.26,43.84,30.42
15032024,22,5,1,60.85,31.49,29.36
18012023,16,3,1,15.04,7.62,7.42
24112024,29,11,5,185.65,109.6,76.05
23042023,6,3,1,87.15,48.36,38.79
17082023,18,4,1,51.81,29.19,22.62
20062023,29,3,3,111.39,65.76,45.63
22102023,25,14,2,108.26,50.5,57.76
08072023,2,15,5,126.75,60.3,66.45
01032024,32,3,1,25.22,14.46,10.76
20032023,36,3,3,112.98,66.48,46.5
19102024,32,7,1,25.22,14.46,10.76
01072023,41,9,2,131.68,62.76,68.92
13052024,20,11,1,39.37,26.94,12.43
08122024,37,15,5,424.95,248.25,176.7
12032023,42,13,1,78.78,52.03,26.75
05092023,38,1,1,39.35,24.01,15.34
26052023,33,8,2,53.62,26.28,27.34
09092024,5,10,1,71.74,45.12,26.62
23102023,6,12,1,87.15,48.36,38.79
04082024,22,1,1,60.85,31.49,29.36
14042024,21,9,2,137.52,70.3,67.22
20052024,19,13,2,101.44,50.96,50.48
12072023,15,8,3,220.53,138.09,82.44
09032023,34,15,2,169.7,101.66,68.04
08052024,7,6,1,99.04,44.73,54.31
21022023,17,6,1,104.08,69.38,34.7
29122023,5,11,2,143.48,90.24,53.24
18042024,39,10,4,231.28,130.32,100.96
04062024,2,7,1,25.35,12.06,13.29
06032024,27,8,2,164.2,90.14,74.06
25102023,24,13,1,95.36,48.37,46.99
10032024,41,7,1,65.84,31.38,34.46
26112024,28,15,1,110.6,62.46,48.14
21112024,1,13,3,274.71,140.43,134.28
17072023,21,1,3,206.28,105.45,100.83
08052023,28,10,1,110.6,62.46,48.14
15062024,3,15,2,149.9,68.64,81.26
15022024,30,13,1,38.9,23.19,15.71
06032023,1,14,1,91.57,46.81,44.76
24112024,18,4,3,155.43,87.57,67.86
29082023,33,15,5,134.05,65.7,68.35
04012024,15,4,2,147.02,92.06,54.96
19062024,24,13,2,190.72,96.74,93.98
19012024,36,9,2,75.32,44.32,31.0
06032024,34,15,1,84.85,50.83,34.02
24032023,26,12,2,220.88,130.72,90.16
27112024,40,9,1,114.92,76.88,38.04
02092024,22,3,2,121.7,62.98,58.72
27072024,16,11,1,15.04,7.62,7.42
13102023,40,15,2,229.84,153.76,76.08
17062024,42,9,2,157.56,104.06,53.5
03042024,16,5,5,75.2,38.1,37.1
31072023,5,11,1,71.74,45.12,26.62
06052023,6,6,3,261.45,145.08,116.37
17022024,42,15,1,78.78,52.03,26.75
13052024,24,7,1,95.36,48.37,46.99
29022024,30,3,1,38.9,23.19,15.71
07072024,37,14,4,339.96,198.6,141.36
01092024,32,4,1,25.22,14.46,10.76
26062024,19,5,1,50.72,25.48,25.24
07062023,28,1,1,110.6,62.46,48.14
22042023,8,8,2,197.28,123.2,74.08
06022024,1,11,1,91.57,46.81,44.76
02052023,4,7,1,20.31,10.32,9.99
30092023,22,13,1,60.85,31.49,29.36
21102023,22,11,3,182.55,94.47,88.08
02022024,30,12,1,38.9,23.19,15.71
15042024,27,13,4,328.4,180.28,148.12
26072023,27,2,1,82.1,45.07,37.03
20042023,13,7,3,351.12,191.22,159.9
15032024,39,12,1,57.82,32.58,25.24
05102023,27,9,3,246.3,135.21,111.09
21072024,39,5,1,57.82,32.58,25.24
22072024,38,14,1,39.35,24.01,15.34
26042024,8,11,1,98.64,61.6,37.04
24042023,12,6,3,296.34,187.41,108.93
21042024,24,16,2,190.72,96.74,93.98
10122024,18,5,3,155.43,87.57,67.86
17112023,15,1,3,220.53,138.09,82.44
28062023,16,6,1,15.04,7.62,7.42
07082023,33,14,4,107.24,52.56,54.68
11062024,10,14,4,188.12,89.0,99.12
06052024,24,7,1,95.36,48.37,46.99
02032023,19,5,2,101.44,50.96,50.48
23022023,27,3,1,82.1,45.07,37.03
10112024,41,16,5,329.2,156.9,172.3
21062024,31,15,4,199.28,139.36,59.92
06032023,21,6,1,68.76,35.15,33.61
03092024,16,12,3,45.12,22.86,22.26
08082024,23,12,2,170.62,112.74,57.88
04122024,14,11,5,353.6,232.45,121.15
20062023,23,7,1,85.31,56.37,28.94
30092023,41,10,2,131.68,62.76,68.92
29112024,18,10,3,155.43,87.57,67.86
18062024,36,12,4,150.64,88.64,62.0
26012024,12,14,1,98.78,62.47,36.31
23112024,37,9,4,339.96,198.6,141.36
23112023,11,13,5,516.1,310.15,205.95
18042023,5,16,1,71.74,45.12,26.62
11062023,21,7,3,206.28,105.45,100.83
27032024,32,3,1,25.22,14.46,10.76
25072023,29,1,3,111.39,65.76,45.63
12082024,7,15,1,99.04,44.73,54.31
16012023,36,14,2,75.32,44.32,31.0
23112023,40,13,3,344.76,230.64,114.12
30082024,27,16,4,328.4,180.28,148.12
20102024,6,7,2,174.3,96.72,77.58
02012023,38,12,1,39.35,24.01,15.34
10012023,4,8,1,20.31,10.32,9.99
09032024,35,15,1,75.55,42.84,32.71
05052023,10,11,1,47.03,22.25,24.78
22032023,38,1,2,78.7,48.02,30.68
29042024,30,5,1,38.9,23.19,15.71
13102024,42,12,3,236.34,156.09,80.25
30052023,9,12,2,54.2,37.36,16.84
06122023,16,13,3,45.12,22.86,22.26
09052023,4,8,3,60.93,30.96,29.97
13032024,26,10,2,220.88,130.72,90.16
15052024,29,7,3,111.39,65.76,45.63
27022023,28,15,1,110.6,62.46,48.14
17072023,11,2,1,103.22,62.03,41.19
30072023,28,13,1,110.6,62.46,48.14
14022023,32,13,1,25.22,14.46,10.76
07042023,24,16,1,95.36,48.37,46.99
06102023,42,16,5,393.9,260.15,133.75
18062024,39,13,3,173.46,97.74,75.72
14022024,7,4,1,99.04,44.73,54.31
05042024,18,6,2,103.62,58.38,45.24
26012024,3,7,1,74.95,34.32,40.63
13022023,20,14,1,39.37,26.94,12.43
27012023,34,7,1,84.85,50.83,34.02
07042023,30,3,1,38.9,23.19,15.71
01072024,9,12,3,81.3,56.04,25.26
12092024,10,8,5,235.15,111.25,123.9
20072024,6,7,1,87.15,48.36,38.79
04122024,17,4,5,520.4,346.9,173.5
07082023,15,10,2,147.02,92.06,54.96
04072023,33,13,2,53.62,26.28,27.34
10032023,13,16,1,117.04,63.74,53.3
10052023,42,4,1,78.78,52.03,26.75
20072024,22,4,1,60.85,31.49,29.36
31082024,16,5,3,45.12,22.86,22.26
21082024,34,14,3,254.55,152.49,102.06
22092024,3,11,2,149.9,68.64,81.26
20122024,8,2,3,295.92,184.8,111.12
30112023,20,16,1,39.37,26.94,12.43
03062023,24,9,3,286.08,145.11,140.97
30062024,18,6,2,103.62,58.38,45.24
20032023,23,12,1,85.31,56.37,28.94
01082024,1,8,1,91.57,46.81,44.76
17022024,2,11,1,25.35,12.06,13.29
29062024,5,1,5,358.7,225.6,133.1
31082024,18,15,2,103.62,58.38,45.24
18062023,16,6,2,30.08,15.24,14.84
11112024,10,15,3,141.09,66.75,74.34
24102024,29,6,5,185.65,109.6,76.05
05082024,35,8,1,75.55,42.84,32.71
29052024,25,13,1,54.13,25.25,28.88
10112023,42,1,1,78.78,52.03,26.75
01022023,24,16,1,95.36,48.37,46.99
14102023,13,5,3,351.12,191.22,159.9
16082024,21,15,1,68.76,35.15,33.61
12022023,42,14,2,157.56,104.06,53.5
08092024,39,14,1,57.82,32.58,25.24
01012023,34,14,1,84.85,50.83,34.02
26072024,19,3,1,50.72,25.48,25.24
27092023,28,6,5,553.0,312.3,240.7
29062023,27,9,1,82.1,45.07,37.03
01062024,26,10,5,552.2,326.8,225.4
13042023,11,3,1,103.22,62.03,41.19
10012023,35,9,1,75.55,42.84,32.71
05082024,20,12,1,39.37,26.94,12.43
31032023,12,9,2,197.56,124.94,72.62
14082023,28,15,1,110.6,62.46,48.14
31102024,2,1,2,50.7,24.12,26.58
06052023,1,2,2,183.14,93.62,89.52
28072023,9,11,1,27.1,18.68,8.42
07042023,22,4,2,121.7,62.98,58.72
15032023,40,14,4,459.68,307.52,152.16
18092024,27,11,5,410.5,225.35,185.15
10072023,9,11,2,54.2,37.36,16.84
12112024,7,16,4,396.16,178.92,217.24
16122024,36,12,3,112.98,66.48,46.5
25022023,38,7,3,118.05,72.03,46.02
20122024,2,16,5,126.75,60.3,66.45
06072024,5,12,2,143.48,90.24,53.24
01022023,17,2,1,104.08,69.38,34.7
10062024,37,7,2,169.98,99.3,70.68
27072024,35,5,2,151.1,85.68,65.42
28102024,8,10,1,98.64,61.6,37.04
11102023,3,15,4,299.8,137.28,162.52
21122024,3,7,3,224.85,102.96,121.89
08052024,1,14,1,91.57,46.81,44.76
06072023,24,12,3,286.08,145.11,140.97
12052024,30,9,1,38.9,23.19,15.71
17032024,42,9,3,236.34,156.09,80.25
10052023,26,3,2,220.88,130.72,90.16
30092024,38,3,4,157.4,96.04,61.36
19102023,40,13,5,574.6,384.4,190.2
24042023,38,7,2,78.7,48.02,30.68
18072023,3,5,1,74.95,34.32,40.63
13012023,13,16,3,351.12,191.22,159.9
28092023,36,5,1,37.66,22.16,15.5
23082024,41,5,3,197.52,94.14,103.38
03082023,12,9,3,296.34,187.41,108.93
19032024,20,15,1,39.37,26.94,12.43
26052024,39,4,4,231.28,130.32,100.96
22032024,8,6,2,197.28,123.2,74.08
15122024,2,6,2,50.7,24.12,26.58
15032023,11,13,1,103.22,62.03,41.19
20062024,21,7,4,275.04,140.6,134.44
11042023,37,2,1,84.99,49.65,35.34
25062023,6,6,2,174.3,96.72,77.58
02032024,19,13,1,50.72,25.48,25.24
27042023,30,9,1,38.9,23.19,15.71
15062023,39,3,3,173.46,97.74,75.72
10022023,36,2,3,112.98,66.48,46.5
04032024,20,13,1,39.37,26.94,12.43
10122023,10,16,3,141.09,66.75,74.34
28022024,24,8,1,95.36,48.37,46.99
